회사명,거래소코드,회계년도,[제조]EPS(Earning Per Share)
(주)화인베스틸,133820,2018/12,67
(주)화인베스틸,133820,2019/12,-254
(주)화인베스틸,133820,2020/12,-525
(주)황금에스티,032560,2018/12,388
(주)황금에스티,032560,2019/12,683
(주)황금에스티,032560,2020/12,774
(주)효성,004800,2018/12,139212
(주)효성,004800,2019/12,2155
(주)효성,004800,2020/12,-2942
(주)후성,093370,2018/12,373
(주)후성,093370,2019/12,145
(주)후성,093370,2020/12,119
(주)휠라홀딩스,081660,2018/12,966
(주)휠라홀딩스,081660,2019/12,1776
(주)휠라홀딩스,081660,2020/12,-788
(주)휴네시온,290270,2018/12,246
(주)휴네시온,290270,2019/12,187
(주)휴네시온,290270,2020/12,353
(주)휴니드테크놀러지스,005870,2018/12,1944
(주)휴니드테크놀러지스,005870,2019/12,589
(주)휴니드테크놀러지스,005870,2020/12,432
(주)휴럼,353190,2020/12,
(주)휴맥스,115160,2018/12,-3569
(주)휴맥스,115160,2019/12,-723
(주)휴맥스,115160,2020/12,-990
(주)휴맥스홀딩스,028080,2018/12,-1257
(주)휴맥스홀딩스,028080,2019/12,-675
(주)휴맥스홀딩스,028080,2020/12,-1296
(주)휴먼엔,032860,2018/12,-175
(주)휴먼엔,032860,2019/12,-14
(주)휴먼엔,032860,2020/12,-4708
(주)휴메딕스,200670,2018/12,864
(주)휴메딕스,200670,2019/12,921
(주)휴메딕스,200670,2020/12,1397
(주)휴비스,079980,2018/12,114
(주)휴비스,079980,2019/12,256
(주)휴비스,079980,2020/12,2361
(주)휴비츠,065510,2018/12,528
(주)휴비츠,065510,2019/12,604
(주)휴비츠,065510,2020/12,-516
(주)휴센텍,215090,2018/12,-91
(주)휴센텍,215090,2019/12,-300
(주)휴센텍,215090,2020/12,-111
(주)휴스틸,005010,2018/12,1200
(주)휴스틸,005010,2019/12,-624
(주)휴스틸,005010,2020/12,-738
(주)휴엠앤씨,263920,2018/12,17
(주)휴엠앤씨,263920,2019/12,-629
(주)휴엠앤씨,263920,2020/12,-2962
(주)휴온스,243070,2018/12,5322
(주)휴온스,243070,2019/12,4531
(주)휴온스,243070,2020/12,5017
(주)휴온스글로벌,084110,2018/12,1040
(주)휴온스글로벌,084110,2019/12,914
(주)휴온스글로벌,084110,2020/12,1301
(주)흥국,010240,2018/12,539
(주)흥국,010240,2019/12,364
(주)흥국,010240,2020/12,624
(주)흥국에프엔비,189980,2018/12,443
(주)흥국에프엔비,189980,2019/12,140
(주)흥국에프엔비,189980,2020/12,117
(주)희림종합건축사사무소,037440,2018/12,303
(주)희림종합건축사사무소,037440,2019/12,303
(주)희림종합건축사사무소,037440,2020/12,417
(주)힘스,238490,2018/12,-192
(주)힘스,238490,2019/12,1516
(주)힘스,238490,2020/12,1522
AJ네트웍스(주),095570,2018/12,-477
AJ네트웍스(주),095570,2019/12,1084
AJ네트웍스(주),095570,2020/12,374
CS홀딩스(주),000590,2018/12,1477
CS홀딩스(주),000590,2019/12,1570
CS홀딩스(주),000590,2020/12,816
DB금융투자(주),016610,2018/12,
DB금융투자(주),016610,2019/12,
DB금융투자(주),016610,2020/12,
DB손해보험(주),005830,2018/12,
DB손해보험(주),005830,2019/12,
DB손해보험(주),005830,2020/12,
HD현대(주),267250,2018/12,8932
HD현대(주),267250,2019/12,40410
HD현대(주),267250,2020/12,6075
KB오토시스(주),024120,2018/12,1064
KB오토시스(주),024120,2019/12,454
KB오토시스(주),024120,2020/12,188
KD(주),044180,2018/12,-164
KD(주),044180,2019/12,25
KD(주),044180,2020/12,-468
KG스틸(주),016380,2018/12,-2670
KG스틸(주),016380,2019/12,-857
KG스틸(주),016380,2020/12,424
KISCO홀딩스(주),001940,2018/12,778
KISCO홀딩스(주),001940,2019/12,846
KISCO홀딩스(주),001940,2020/12,825
LG이노텍(주),011070,2018/12,5414
LG이노텍(주),011070,2019/12,3408
LG이노텍(주),011070,2020/12,7880
LS일렉트릭(주),010120,2018/12,4071
LS일렉트릭(주),010120,2019/12,3729
LS일렉트릭(주),010120,2020/12,3622
OCI(주),010060,2018/12,2965
OCI(주),010060,2019/12,-30089
OCI(주),010060,2020/12,-10696
SK이노베이션(주),096770,2018/12,18528
SK이노베이션(주),096770,2019/12,8979
SK이노베이션(주),096770,2020/12,18851
SNT모티브(주),064960,2018/12,3779
SNT모티브(주),064960,2019/12,4598
SNT모티브(주),064960,2020/12,3885
SNT중공업(주),003570,2018/12,604
SNT중공업(주),003570,2019/12,724
SNT중공업(주),003570,2020/12,352
STX엔진(주),077970,2018/12,1080
STX엔진(주),077970,2019/12,577
STX엔진(주),077970,2020/12,908
STX중공업(주),071970,2018/12,-18120
STX중공업(주),071970,2019/12,-1277
STX중공업(주),071970,2020/12,99
가온미디어(주),078890,2018/12,190
가온미디어(주),078890,2019/12,1200
가온미디어(주),078890,2020/12,246
가온전선(주),000500,2018/12,92
